1	TRN_CP_OILREFINERYA01
3	TRN_CP_OILREFINERYA02
1	TRN_CP_OILREFINERYAA
10	TRN_CP_OILREFINERYFENCE_01
1	TRN_CP_OILREFINERYWALL01
1	TRN_CP_OILREFINERYWALL02
3	TRN_CP_OILREFINERY_03
3	TRN_CP_OILREFINERY_METALRAMP_RB_99
3	TRN_CP_OILREFINERY_OILDOCK
4	TRN_CP_OILREFINERY_OILFWY_WALLA_01
3	TRN_CP_OILREFINERY_OILREFTUNNELB_01
6	TRN_CP_OILREFINERY_ROADA
7	TRN_CP_OILREFINERY_ROADC01
6	TRN_CP_OILREFINERY_ROADD
3	TRN_CP_OILREFINERY_ROADE01
3	TRN_CP_OILREFINERY_ROADE_02
23	TRN_CP_OILREFINERY_ROADF01
4	TRN_CP_OILREFINERY_ROADF01B
1	TRN_CP_OILREFINERY_ROADF01_AUX08
2	TRN_CP_OILREFINERY_TUNNELC_01
1	TRN_CP_OILREFINERY_TUNNELENTRANCEF
2	TRN_CP_OILREFINERY_TUNNELENTRANCEF01
3	TRN_CP_RETAININGWALL_01
4	TRN_CP_TRAILER01
22	TRN_CP_TRAILER02A
15	TRN_CP_TRAILER03
3	TRN_CP_TRAILER_SHORTCUTA
4	TRN_CP_WALLS01
3	TRN_CP_WALLS02
45	TRN_CP_WHITETRASH_ROADA
1	TRN_CP_WT_GRAFFITI
1	TRN_CT_BURGERKINGSIGN
2	TRN_CT_HIGHWAY4_WATERA
55	TRN_CT_PROPS_BUSSTATION_01
130	TRN_CT_PROPS_CAMPUS_01
11	TRN_CT_PROPS_CAMPUS_02
2	TRN_CT_PROPS_CAMPUS_03
2	TRN_CT_PROPS_CAMPUS_04
7	TRN_CT_PROPS_CAMPUS_XX
67	TRN_CT_PROPS_CITYCENTER_01
1	TRN_CT_PROPS_CITYCENTER_02
53	TRN_CT_PROPS_CLUBHOUSE_01
103	TRN_CT_PROPS_COLONIAL_01
53	TRN_CT_PROPS_FRATHOUSE_01
21	TRN_CT_PROPS_FRATHOUSE_03
197	TRN_CT_PROPS_GOLFCOURSE_01
26	TRN_CT_PROPS_HIGHLANDS_01
124	TRN_CT_PROPS_HIGHLANDS_02
11	TRN_CT_PROPS_HIGHLANDS_XX
164	TRN_CT_PROPS_HIGHWAY1_01
10	TRN_CT_PROPS_HIGHWAY1_02
1	TRN_CT_PROPS_HIGHWAY1_03
1	TRN_CT_PROPS_HIGHWAY1_04
27	TRN_CT_PROPS_HIGHWAY1_05
8	TRN_CT_PROPS_HIGHWAY1_06
64	TRN_CT_PROPS_HIGHWAY4_01
22	TRN_CT_PROPS_HIGHWAY4_04
61	TRN_CT_PROPS_HIGHWAY4_05
2	TRN_CT_PROPS_HIGHWAY4_06
4	TRN_CT_PROPS_HIGHWAY4_07
3	TRN_CT_PROPS_HIGHWAY4_08
5	TRN_CT_PROPS_HIGHWAY4_09
1	TRN_CT_PROPS_HIGHWAY4_10
13	TRN_CT_PROPS_HIGHWAY4_12
8	TRN_CT_PROPS_HIGHWAY4_XX
34	TRN_CT_PROPS_HOSPITAL_01
78	TRN_CT_PROPS_PARKTRAILS_01
6	TRN_CT_PROPS_PARKTRAILS_02
9	TRN_CT_PROPS_PARKTRAILS_03
9	TRN_CT_PROPS_PARKTRAILS_04
4	TRN_CT_PROPS_PARKTRAILS_05
2	TRN_CT_PROPS_PARKTRAILS_06
3	TRN_CT_PROPS_STADIUMAUX_01
81	TRN_CT_PROPS_STADIUM_01
35	TRN_CT_PROPS_STADIUM_02
3	TRN_CT_PROPS_STADIUM_03
4	TRN_CT_REFLECTIONA
1	TRN_CT_REFLECTIONB
80	TRN_CT_ROAD_CAMPUS_01
10	TRN_CT_ROAD_CAMPUS_XX
24	TRN_CT_ROAD_CITYCOASTAL_01
17	TRN_CT_ROAD_CITYCONNECTOR_01
2	TRN_CT_ROAD_CITYCONNECTOR_02
4	TRN_CT_ROAD_CITYCONNECTOR_03
37	TRN_CT_ROAD_CLUBHOUSE_01
137	TRN_CT_ROAD_COLONIAL_01
21	TRN_CT_ROAD_FINAL_01
2	TRN_CT_ROAD_FINAL_02
1	TRN_CT_ROAD_FINAL_02_INVI
51	TRN_CT_ROAD_FRATHOUSE_01
99	TRN_CT_ROAD_GOLFCOURSE_01
45	TRN_CT_ROAD_HIGHLANDS_01
12	TRN_CT_ROAD_HIGHLANDS_XX
49	TRN_CT_ROAD_HIGHWAY1_01
51	TRN_CT_ROAD_HIGHWAY4_01
9	TRN_CT_ROAD_HIGHWAY4_XX
17	TRN_CT_ROAD_JUNCTION_01
40	TRN_CT_ROAD_PARKTRAILS_01
11	TRN_CT_ROAD_PARKTRAILS_02
20	TRN_CT_TERRAIN_BUSSTATION_01
11	TRN_CT_TERRAIN_BUSSTATION_02
1	TRN_CT_TERRAIN_BUSSTATION_03
12	TRN_CT_TERRAIN_CAMPUS_01
71	TRN_CT_TERRAIN_CAMPUS_02
4	TRN_CT_TERRAIN_CAMPUS_XX
93	TRN_CT_TERRAIN_CITYCENTER_01
6	TRN_CT_TERRAIN_CITYCENTER_02
5	TRN_CT_TERRAIN_CITYCENTER_03
12	TRN_CT_TERRAIN_CLUBHOUSE_01
22	TRN_CT_TERRAIN_COLONIAL_01
1	TRN_CT_TERRAIN_COLONIAL_02
10	TRN_CT_TERRAIN_FRATHOUSE_01
3	TRN_CT_TERRAIN_HIGHLANDS_01
1	TRN_CT_TERRAIN_HIGHLANDS_02
4	TRN_CT_TERRAIN_HIGHWAY1_01
11	TRN_CT_TERRAIN_HOSPITAL_01
1	TRN_CT_TERRAIN_HOSPITAL_02
3	TRN_CT_TERRAIN_STADIUMAUX_01
13	TRN_CT_TERRAIN_STADIUM_01
1	TRN_CT_TERRAIN_STADIUM_02
1	TRN_CUSTOMPLANTER01
1	TRN_CUSTWALL_1B_JG
1	TRN_DOCKPILLARA_1B_01
1	TRN_EASTPARK_CASTROLLOT
3	TRN_EASTPARK_SEWER
1	TRN_FWYWALL01
1	TRN_FWYWALL03
1	TRN_GARAGEDOOR01
2	TRN_GASSTATION_PLANTER
1	TRN_GRAPHITI_CONDO_01
2	TRN_GRAPHITI_CONDO_02
3	TRN_GRAPHITI_CONDO_03
1	TRN_GRAPHITI_CONDO_04
2	TRN_GRAPHITI_CONDO_05
5	TRN_GRAPHITI_CONEYISLAND_01
1	TRN_GRAPHITI_CONEYISLAND_02
1	TRN_GRAPHITI_CONEYISLAND_03
1	TRN_HOSPITAL_GATE
1	TRN_HOSPITAL_PILLAR
4	TRN_LIGHTHOUSEDECKA_01
3	TRN_LIGHTHOUSEDECKLEGS_01
1	TRN_LIGHTHOUSEDOCKS_1B_CK_01
3	TRN_LIGHTHOUSEDOCKS_1B_CK_02
3	TRN_MUSEUMWALL
3	TRN_MUSEUMWALL03
2	TRN_MUSEUMWALL_2002
1	TRN_MUSEUMWALL_2003
1	TRN_NEON01
1	TRN_NEON02
1	TRN_NEON03
1	TRN_NEON04
1	TRN_NEON05
1	TRN_NEONBACKSIDE
1	TRN_OCEAN_A
1	TRN_OCEAN_B
2	TRN_OILTANKSUPPORTFRAMEA
2	TRN_OILTANKSUPPORTFRAMEB
12	TRN_ROAD_TC_COLLEGEHIGHWAY_TUNNELB_LOWEND
3	TRN_SEWERPIPEA_01_LOWEND
2	TRN_SEWERPIPEA_02_LOWEND
2	TRN_SHIPWRECK_A_11
1	TRN_SHIPWRECK_A_13
2	TRN_SHIPWRECK_A_15
2	TRN_SHIPWRECK_A_16
1	TRN_STADIUM_TOPOLOGY
1	TRN_STOCKTICKERB
1	TRN_TC_88902
1	TRN_TC_88903
1	TRN_TC_99903
3	TRN_TC_AUX03
1	TRN_TC_CARPARK
85	TRN_TC_CITYCENTERA01
4	TRN_TC_CITYCENTERA02
1	TRN_TC_CITYCENTERFENCE01
12	TRN_TC_CITYCENTERTUNNEL
5	TRN_TC_CITYCENTERWALL_A
4	TRN_TC_CITYCENTER_MEDIANA
1	TRN_TC_CITYCENTER_PLANTERA
4	TRN_TC_CITYCENTER_PROPSA
1	TRN_TC_CITYCENTER_WALL
1	TRN_TC_COLHWYFILLA
85	TRN_TC_COLLEGEHIGHWAYA
2	TRN_TC_COLLEGEHIGHWAYHIDE
1	TRN_TC_COLLEGEHIGHWAY_33
1	TRN_TC_COLLEGEHIGHWAY_GRAF_01
1	TRN_TC_COLLEGEHIGHWAY_GRAF_02
1	TRN_TC_COLLEGEHIGHWAY_GRAF_03
1	TRN_TC_COLLEGEHIGHWAY_GRAF_04
1	TRN_TC_COLLEGEHIGHWAY_GRAF_05
1	TRN_TC_COLLEGEHIGHWAY_GRAF_06
1	TRN_TC_COLLEGEHIGHWAY_GRAF_07
1	TRN_TC_COLLEGEHIGHWAY_GRAF_08
1	TRN_TC_COLLEGEHIGHWAY_GRAF_09
1	TRN_TC_COLLEGEHIGHWAY_GRAF_10
1	TRN_TC_COLLEGEHIGHWAY_GRAF_11
1	TRN_TC_COLLEGEHIGHWAY_GRAF_12
1	TRN_TC_COLLEGEHIGHWAY_GRAF_13
1	TRN_TC_COLLEGEHIGHWAY_GRAF_14
2	TRN_TC_COLLEGEHIGHWAY_OVERPASSA
1	TRN_TC_COLLEGEHIGHWAY_PILLAR01
29	TRN_TC_COLLEGEHIGHWAY_PROPSA
2	TRN_TC_COLLEGEHIGHWAY_PROPSB
1	TRN_TC_COLLEGEHIGHWAY_PROPSD
1	TRN_TC_COLLEGEHIGHWAY_RAMP
1	TRN_TC_COLLEGEHIGHWAY_RAMPDRIVE
1	TRN_TC_COLLEGEHIGHWAY_RAMPSIDE
1	TRN_TC_COLLEGEHIGHWAY_RAMPU_01
1	TRN_TC_COLLEGEHIGHWAY_TUNNELA
6	TRN_TC_COLLEGEHIGHWAY_TUNNELB_LOWEND
3	TRN_TC_COLLEGEHIGHWAY_VISTA
2	TRN_TC_COLLEGEHIGHWAY_VISTA01
76	TRN_TC_EASTPARKB
2	TRN_TC_EASTPARKB_AUX01
2	TRN_TC_EASTPARKD
2	TRN_TC_EASTPARKE
1	TRN_TC_EASTPARKSAFEHOUSE
3	TRN_TC_EASTPARKTORO
2	TRN_TC_EASTPARKZ
1	TRN_TC_EASTPARK_CASTROLPLANTER
4	TRN_TC_EASTPARK_FIREHALL
9	TRN_TC_EASTPARK_OVERPASSA
1	TRN_TC_EASTPARK_PONDA
17	TRN_TC_EASTPARK_PROPSA
7	TRN_TC_EASTPARK_ROADA
8	TRN_TC_EASTPARK_ROADB
2	TRN_TC_INDHWY_PROPSFILLA
36	TRN_TC_INDUSTRIALHIGHWAYA
4	TRN_TC_INDUSTRIALHIGHWAY_MEDIANB
14	TRN_TC_INDUSTRIALHIGHWAY_OVERPASSA
50	TRN_TC_INDUSTRIALHIGHWAY_PROPSA
42	TRN_TC_MUSEUMA
15	TRN_TC_MUSEUMSHORTCUTA
13	TRN_TC_MUSEUM_PROPSA
312	TRN_TC_ROADA
5	TRN_TC_ROADA01_LOWEND
1	TRN_TC_ROADA_AUX01
1	TRN_TC_ROADA_AUX02
147	TRN_TC_ROADB
2	TRN_TC_ROADB_AUX01
3	TRN_TC_ROADB_AUX02
2	TRN_TC_ROADB_AUX03
48	TRN_TC_ROADC
16	TRN_TC_ROADD
16	TRN_TC_ROAD_SOUTHWEST_TUNNELA_LOWEND
13	TRN_TC_ROAD_STADIUM_LOWEND
66	TRN_TC_SEWERA_01
2	TRN_TC_SEWERA_01_AUX01
1	TRN_TC_SEWERA_01_AUX02
1	TRN_TC_SEWERA_01_AUX03
1	TRN_TC_SEWERA_01_AUX04
10	TRN_TC_SEWERENTRANCETOP_LOWEND
10	TRN_TC_SEWERENTRANCE_04_LOWEND
21	TRN_TC_SEWERROOFA_01
14	TRN_TC_SOUTHWESTA
2	TRN_TC_SOUTHWESTHIGHWAY_MEDIANA
8	TRN_TC_SOUTHWEST_OVERPASSA
18	TRN_TC_SOUTHWEST_PROPSA
3	TRN_TC_SOUTHWEST_PROPSA_AUX01
7	TRN_TC_SOUTHWEST_TUNNELA_LOWEND
22	TRN_TC_STADIUMA
53	TRN_TC_STADIUMA_01
3	TRN_TC_STADIUMB
4	TRN_TC_STADIUMC
1	TRN_TC_STADIUMD
1	TRN_TC_STADIUMJUMP
1	TRN_TC_STADIUMJUMPBTM
1	TRN_TC_STADIUMJUMPB_INVIS
7	TRN_TC_STADIUMPKG
7	TRN_TC_STADIUMPKG_LOWEND
1	TRN_TC_STADIUMWALL01
2	TRN_TC_STADIUM_MEDIANB
5	TRN_TC_STADIUM_POLICE
5	TRN_TC_STADIUM_POLICE_AUX01
20	TRN_TC_STADIUM_PROPSA
3	TRN_TC_STADIUM_ROADA
12	TRN_TC_STADIUM_STRUCTUREC
4	TRN_TC_STADIUM_TUNNELA_LOWEND
3	TRN_TC_STADIUM_WALL_01
9	TRN_TC_WESTPARKA
7	TRN_TC_WESTPARKA_01
19	TRN_TC_WESTPARKA_02
2	TRN_TC_WESTPARKA_02_AUX01
14	TRN_TC_WESTPARKA_03
11	TRN_TC_WESTPARKA_04
11	TRN_TC_WESTPARKA_05
3	TRN_TC_WESTPARKA_06
2	TRN_TC_WESTPARK_MEDIANB
20	TRN_TC_WESTPARK_OVERPASSA
34	TRN_TC_WESTPARK_PROPSA
3	TRN_TORROWALL_01
8	TRN_WALLSTRAINYARDA
4	TRN_WATERBREAK01
2	TRN_WATERBREAK02
2	TRN_WOODPOSTSA
